,marital,job_admin.,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,edu_primary,edu_secondary,edu_tertiary,edu_unknown,housing,loan,po_failure,po_other,po_success,po_unknown,cont_cellular,cont_telephone,cont_unknown,age,default,balance,duration,campaign,pdays,previous,deposit
1812,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,-1.1741228498945064,-0.12057713704969283,-0.45914530541721316,1.3311692432815008,-0.5581568252466894,-0.47626143813746064,-0.3843017311214352,1
8850,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0.1812149802573763,-0.12057713704969283,1.9838235378963485,-0.4692552995698566,-0.1775876066891757,-0.47626143813746064,-0.3843017311214352,0
8711,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.265923594641869,-0.12057713704969283,-0.3701239674244513,-0.2054988378782565,-0.5581568252466894,-0.47626143813746064,-0.3843017311214352,0
2751,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1.7059700391782444,-0.12057713704969283,-0.4572842321490718,-0.4663883815079914,-0.5581568252466894,1.240485333961986,0.5479587420933012,1
1641,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,-1.0894142355100138,-0.12057713704969283,-0.3422078684023309,0.5685690388253525,-0.5581568252466894,-0.47626143813746064,-0.3843017311214352,1
10869,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0.774175280948825,-0.12057713704969283,-0.18587771387845645,-0.6040004484775219,-0.5581568252466894,-0.47626143813746064,-0.3843017311214352,0
1026,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,-0.7505797779720431,-0.12057713704969283,-0.1542394683200533,0.365017856432922,-0.1775876066891757,0.7808099687550304,0.08182850548593298,1
9235,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1.3671355816402737,8.293446207699185,-0.0813474319845166,-0.159628148888413,1.3446892675408793,-0.47626143813746064,-0.3843017311214352,0
5572,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,-0.4964539348185651,-0.12057713704969283,0.08366773112401751,0.14139824760743494,-0.5581568252466894,1.1748174246467067,1.4802192153080376,0
10260,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1.028301124102303,-0.12057713704969283,-0.2606308234821345,-0.14816047664095214,-0.1775876066891757,-0.47626143813746064,-0.3843017311214352,0
1835,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0.774175280948825,-0.12057713704969283,1.0991933777731542,0.8265916643932222,-0.5581568252466894,2.037881375647521,4.7431308715596145,1
10930,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.35063220902636166,-0.12057713704969283,-0.45914530541721316,-0.7846162863750307,-0.5581568252466894,-0.47626143813746064,-0.3843017311214352,0
4201,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1.1977183528712885,-0.12057713704969283,-0.45914530541721316,2.6671530601106928,-0.1775876066891757,-0.47626143813746064,-0.3843017311214352,1
2787,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-1.0894142355100138,-0.12057713704969283,-0.4343309951753283,0.8695954353212004,-0.1775876066891757,0.9027646574834063,0.5479587420933012,1
9985,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,-0.8352883923565357,-0.12057713704969283,0.2803211397909548,0.6746450071143656,-0.1775876066891757,-0.47626143813746064,-0.3843017311214352,0
1702,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.9435925097178104,-0.12057713704969283,1.6057154855856284,1.5605226882307182,-0.5581568252466894,-0.47626143813746064,-0.3843017311214352,1
10735,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,-0.6658711635875504,-0.12057713704969283,-0.24636259509305072,-0.9824336326437307,1.3446892675408793,2.7508472482134114,5.209261108166983,0
10077,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0.1812149802573763,-0.12057713704969283,1.1450998517206412,-0.9050268449733698,0.20298161186833802,-0.47626143813746064,-0.3843017311214352,0
300,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,-0.4117453204340724,-0.12057713704969283,-0.26125118123818164,2.9309095218022927,-0.1775876066891757,-0.47626143813746064,-0.3843017311214352,1
768,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,-0.0729108628961017,-0.12057713704969283,-0.4461177925402236,4.212421895456045,-0.1775876066891757,-0.47626143813746064,-0.3843017311214352,1
745,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.5200494377953471,-0.12057713704969283,0.4053232276344496,0.3048125771337524,-0.5581568252466894,-0.47626143813746064,-0.3843017311214352,1
8548,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,-0.9199970067410285,-0.12057713704969283,-0.41323883146972623,-0.7387455973851872,0.9641200489833655,-0.47626143813746064,-0.3843017311214352,0
9087,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1.5365528104092592,-0.12057713704969283,-0.05467204847449042,-0.4377192008893392,-0.5581568252466894,-0.47626143813746064,-0.3843017311214352,0
10203,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,-1.0047056211255212,-0.12057713704969283,-0.2435709851908387,-0.7903501224987611,-0.5581568252466894,-0.47626143813746064,-0.3843017311214352,0
6460,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0.43534082341085434,-0.12057713704969283,-0.49605659190201684,-0.6355365471580393,0.20298161186833802,-0.47626143813746064,-0.3843017311214352,0
3415,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2.891890640561142,-0.12057713704969283,0.710539243609633,-0.5380613330546219,-0.5581568252466894,1.2311042040598033,0.5479587420933012,1
9751,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0.1812149802573763,-0.12057713704969283,0.33708387446926635,-0.7559471057563785,-0.5581568252466894,2.9103264565505182,0.5479587420933012,0
2882,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1.9600958823317225,-0.12057713704969283,0.2703954156942009,-0.5495290053020827,0.5835508304258518,1.2498664638641688,2.8786099251301422,1
4946,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,-0.0729108628961017,-0.12057713704969283,0.05140912780956723,0.05539070575147839,-0.1775876066891757,0.38680251286335404,1.0140889787006693,1
1286,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.774175280948825,-0.12057713704969283,2.1292974316893982,-0.5122590704978349,-0.5581568252466894,1.9815945962344246,0.08182850548593298,1
3616,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,-1.1741228498945064,-0.12057713704969283,0.07436236478331071,1.5404542617976615,-0.5581568252466894,1.6344927898536623,1.0140889787006693,1
10823,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,-0.9199970067410285,-0.12057713704969283,-0.3974197086905246,-0.6928749083953437,1.725258486098393,-0.47626143813746064,-0.3843017311214352,0
4935,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,-0.7505797779720431,-0.12057713704969283,-0.5205607232658781,0.8839300256305266,0.20298161186833802,-0.47626143813746064,-0.3843017311214352,1
2035,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0.8588838953333178,-0.12057713704969283,-0.4191322301521739,0.6832457612999613,-0.1775876066891757,-0.47626143813746064,-0.3843017311214352,1
11082,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,-0.32703670604957974,-0.12057713704969283,-0.009696111161074161,-0.2341680184969087,-0.5581568252466894,-0.47626143813746064,-0.3843017311214352,0
7126,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,-0.24232809166508704,-0.12057713704969283,2.2940024159199086,0.7549187128465917,-0.5581568252466894,-0.47626143813746064,-0.3843017311214352,0
169,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1.282426967255781,-0.12057713704969283,-0.27644994626133607,0.46535998859820465,-0.1775876066891757,-0.47626143813746064,-0.3843017311214352,1
7721,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,-0.8352883923565357,-0.12057713704969283,-0.12911497920014492,-0.8964260907877741,-0.5581568252466894,-0.47626143813746064,-0.3843017311214352,0
1908,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,-0.0729108628961017,-0.12057713704969283,0.11034311463404371,1.0817473718992268,-0.1775876066891757,-0.47626143813746064,-0.3843017311214352,1
2801,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,-0.8352883923565357,-0.12057713704969283,1.4890882274487696,-0.33164323260032613,-0.5581568252466894,0.7339043192441165,1.0140889787006693,1
4415,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1.3671355816402737,-0.12057713704969283,2.3005161723584036,1.4114429490137268,-0.1775876066891757,-0.47626143813746064,-0.3843017311214352,1
1354,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,-0.32703670604957974,-0.12057713704969283,-0.13500837788259257,0.09552755861759145,-0.1775876066891757,-0.08225398224578437,0.08182850548593298,1
1316,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,-0.6658711635875504,-0.12057713704969283,-0.38160058591132306,0.012386934823500114,1.3446892675408793,-0.47626143813746064,-0.3843017311214352,1
5319,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0.6047580521798397,-0.12057713704969283,-0.2420200908007209,0.3306148396905394,-0.1775876066891757,-0.47626143813746064,-0.3843017311214352,0
313,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,-0.15761947728059436,-0.12057713704969283,-0.32700910337917644,1.8816175111596227,-0.5581568252466894,-0.47626143813746064,-0.3843017311214352,1
11010,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1.1977183528712885,-0.12057713704969283,2.203740362415053,-0.49219064406477836,-0.1775876066891757,-0.47626143813746064,-0.3843017311214352,0
2121,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,-0.5811625492030578,-0.12057713704969283,1.118424468210615,-0.45778762732239575,0.5835508304258518,-0.47626143813746064,-0.3843017311214352,1
7947,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,-0.6658711635875504,-0.12057713704969283,-0.33414321757371834,-0.7416125154470524,-0.1775876066891757,-0.47626143813746064,-0.3843017311214352,0
1018,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0.1812149802573763,-0.12057713704969283,0.884859773058874,3.2032667376794883,0.20298161186833802,-0.47626143813746064,-0.3843017311214352,1
8241,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0.265923594641869,-0.12057713704969283,-0.45914530541721316,-0.32304247841473044,-0.5581568252466894,-0.47626143813746064,-0.3843017311214352,0
7699,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1.3671355816402737,-0.12057713704969283,-0.255357782555734,-1.011102813262383,0.9641200489833655,-0.47626143813746064,-0.3843017311214352,0
10744,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,-0.0729108628961017,-0.12057713704969283,-0.45914530541721316,-0.7674147780038394,-0.1775876066891757,1.1466740349401583,0.08182850548593298,0
8314,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0.1812149802573763,-0.12057713704969283,-0.4399142149797524,-0.6871410722716133,-0.5581568252466894,2.3474586624195526,1.0140889787006693,0
10746,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0.1812149802573763,-0.12057713704969283,-0.36205931659583873,-0.6240688749105784,-0.1775876066891757,-0.47626143813746064,-0.3843017311214352,0
6002,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.9435925097178104,-0.12057713704969283,-0.3043660452834565,-0.7387455973851872,0.5835508304258518,-0.47626143813746064,-0.3843017311214352,0
3675,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.43534082341085434,-0.12057713704969283,-0.2860654914800665,-0.15389431276468257,-0.5581568252466894,-0.47626143813746064,-0.3843017311214352,1
9159,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,-0.8352883923565357,-0.12057713704969283,-0.5708097015056949,-0.801817794746222,-0.1775876066891757,-0.47626143813746064,-0.3843017311214352,0
8100,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,-0.15761947728059436,-0.12057713704969283,-0.45914530541721316,-0.4807229718173175,2.1058277046559066,-0.47626143813746064,-0.3843017311214352,0
10691,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0.43534082341085434,-0.12057713704969283,-0.34717073045070784,-0.8218862211792785,1.725258486098393,-0.47626143813746064,-0.3843017311214352,0
1814,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,-0.7505797779720431,-0.12057713704969283,-0.22589078914349575,0.4194892996083612,-0.1775876066891757,1.0903872555270617,1.9463494519154056,1
6605,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1.6212614247937518,-0.12057713704969283,0.5914305544485858,0.7549187128465917,-0.1775876066891757,-0.47626143813746064,-0.3843017311214352,0
8788,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1.1130097384867959,-0.12057713704969283,-0.4532519067347655,-0.6928749083953437,-0.1775876066891757,-0.47626143813746064,-0.3843017311214352,0
10753,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,-0.7505797779720431,-0.12057713704969283,-0.3242174934769644,0.0009192625760392401,-0.1775876066891757,-0.47626143813746064,-0.3843017311214352,0
7853,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.5200494377953471,-0.12057713704969283,-0.5304864473626321,-0.22843418237317825,-0.5581568252466894,-0.47626143813746064,-0.3843017311214352,0
1355,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.1812149802573763,-0.12057713704969283,-0.4182016935181032,-0.4377192008893392,-0.5581568252466894,-0.47626143813746064,-0.3843017311214352,1
6105,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1.282426967255781,-0.12057713704969283,-0.4361920684434697,-0.6326696290961741,-0.1775876066891757,-0.47626143813746064,-0.3843017311214352,0
3086,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,-0.32703670604957974,-0.12057713704969283,1.0306438457299474,0.06685837799893926,-0.1775876066891757,-0.47626143813746064,-0.3843017311214352,1
3929,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,-0.32703670604957974,-0.12057713704969283,-0.443016003759988,1.5347204256739313,-0.5581568252466894,1.2686287236685343,3.8108703983448784,1
10493,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.9435925097178104,-0.12057713704969283,-0.2807924505536659,-0.16536198501214344,-0.5581568252466894,-0.47626143813746064,-0.3843017311214352,0
5345,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,-0.4964539348185651,-0.12057713704969283,-0.04195471447552444,-0.6814072361478828,-0.5581568252466894,-0.47626143813746064,-0.3843017311214352,0
7074,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0.09650636587288365,8.293446207699185,-0.44022439385777595,-0.7387455973851872,-0.5581568252466894,-0.47626143813746064,-0.3843017311214352,0
3209,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,-0.4117453204340724,-0.12057713704969283,-0.3533743080111791,0.1327974934218393,-0.1775876066891757,1.2498664638641688,0.08182850548593298,1
4252,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.9435925097178104,-0.12057713704969283,0.33398208568903076,-0.684274154209748,0.9641200489833655,1.4468701918100069,0.5479587420933012,1
8264,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.35063220902636166,-0.12057713704969283,-0.44022439385777595,-0.7588140238182437,-0.5581568252466894,-0.47626143813746064,-0.3843017311214352,0
1441,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0.011797751488390976,-0.12057713704969283,-0.21007166636429417,0.6287743181245221,0.5835508304258518,2.4975567408544768,1.0140889787006693,1
4350,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,-0.4117453204340724,-0.12057713704969283,3.344888454663731,-0.6154681207249828,-0.1775876066891757,-0.47626143813746064,-0.3843017311214352,1
9624,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,-1.8517917649704478,-0.12057713704969283,-0.44053457273579955,-0.343110904847787,-0.5581568252466894,-0.47626143813746064,-0.3843017311214352,0
883,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,-0.4117453204340724,-0.12057713704969283,-0.49109372985363986,8.25764328074787,-0.5581568252466894,-0.47626143813746064,-0.3843017311214352,1
4690,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0.9435925097178104,-0.12057713704969283,-0.3465503726946607,-0.5867989401063306,-0.5581568252466894,3.8672017065731605,0.08182850548593298,1
5984,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.43534082341085434,-0.12057713704969283,-0.45914530541721316,-0.959498288148809,1.3446892675408793,-0.47626143813746064,-0.3843017311214352,0
8792,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,-0.5811625492030578,-0.12057713704969283,-0.5556109364825405,-0.19403116563079562,-0.1775876066891757,-0.47626143813746064,-0.3843017311214352,0
9007,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,-0.9199970067410285,-0.12057713704969283,-0.2776906617734303,-1.0483727480666307,1.3446892675408793,-0.47626143813746064,-0.3843017311214352,0
9977,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.011797751488390976,-0.12057713704969283,-0.4144795469818205,-0.7158102528902655,0.20298161186833802,-0.47626143813746064,-0.3843017311214352,0
2799,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,-0.6658711635875504,-0.12057713704969283,-0.4346411740533519,-0.35457857709524787,-0.1775876066891757,2.6757982089959493,0.5479587420933012,1
9124,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0.6894666665643324,-0.12057713704969283,-0.38253112254539373,-0.25710336299183045,-0.5581568252466894,-0.47626143813746064,-0.3843017311214352,0
4495,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,-0.7505797779720431,-0.12057713704969283,-0.4482890446863885,-0.13955972245535647,0.20298161186833802,0.715142059439751,1.0140889787006693,1
1514,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.774175280948825,-0.12057713704969283,-0.31367141162416334,-0.6068673665393871,-0.5581568252466894,-0.47626143813746064,-0.3843017311214352,1
4329,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,-1.0047056211255212,-0.12057713704969283,-0.1675771600750664,0.026721525132826208,-0.5581568252466894,-0.47626143813746064,-0.3843017311214352,1
139,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,-0.7505797779720431,-0.12057713704969283,-0.2668344010426057,2.4693357138419922,0.20298161186833802,-0.47626143813746064,-0.3843017311214352,1
7529,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,-0.0729108628961017,-0.12057713704969283,-0.1871184293905507,-1.0340381577573048,0.20298161186833802,1.1935796844510722,2.4124796885227737,0
5841,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,-0.9199970067410285,-0.12057713704969283,-0.18835914490264494,-0.7272779251377263,-0.5581568252466894,1.0997683854292444,1.0140889787006693,0
4733,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,-1.258831464278999,-0.12057713704969283,-0.3381755429880246,-0.13669280439349124,-0.5581568252466894,-0.47626143813746064,-0.3843017311214352,1
8907,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,-1.258831464278999,-0.12057713704969283,-0.3360042908418597,-0.3001071339198087,-0.5581568252466894,-0.47626143813746064,-0.3843017311214352,0
4455,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1.282426967255781,-0.12057713704969283,-0.33724500635395394,-0.5437951691783522,-0.5581568252466894,1.606349400147114,0.5479587420933012,1
8756,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.774175280948825,-0.12057713704969283,1.4580703396464136,2.262917613387697,-0.1775876066891757,-0.47626143813746064,-0.3843017311214352,0
596,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0.6047580521798397,-0.12057713704969283,-0.37601736610689895,0.24460729783458282,1.725258486098393,-0.47626143813746064,-0.3843017311214352,1
3866,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1.6212614247937518,-0.12057713704969283,-0.42316455556648014,-0.12522513214603037,-0.1775876066891757,1.2311042040598033,3.3447401617375103,1
1679,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,-0.5811625492030578,-0.12057713704969283,-0.04443614549971293,0.19873660884473932,-0.5581568252466894,-0.47626143813746064,-0.3843017311214352,1
2910,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1.028301124102303,-0.12057713704969283,0.0445851924930489,-0.5925327762300611,0.20298161186833802,0.4430892922764506,2.8786099251301422,1
8428,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,-1.4282486930479845,-0.12057713704969283,-0.45914530541721316,-0.9967682229530568,8.956073638691153,-0.47626143813746064,-0.3843017311214352,0
1106,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0.011797751488390976,-0.12057713704969283,0.5439731861109811,6.872921856866968,-0.5581568252466894,-0.47626143813746064,-0.3843017311214352,1
4307,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,-0.8352883923565357,-0.12057713704969283,0.36779158339359885,-0.15676123082654778,-0.1775876066891757,0.4430892922764506,2.4124796885227737,1
3851,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1.6212614247937518,-0.12057713704969283,-0.2035579099257994,-0.3087078881054044,-0.5581568252466894,1.2311042040598033,3.3447401617375103,1
8326,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,-0.32703670604957974,-0.12057713704969283,-0.39897060308064247,0.5542344485160264,1.725258486098393,-0.47626143813746064,-0.3843017311214352,0
9277,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,-0.4964539348185651,-0.12057713704969283,-0.47589496483048543,-0.867756910169122,-0.1775876066891757,-0.47626143813746064,-0.3843017311214352,0
11109,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,-0.8352883923565357,-0.12057713704969283,-0.2717972630909827,0.061124541875208833,-0.1775876066891757,-0.47626143813746064,-0.3843017311214352,0
3805,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,-0.24232809166508704,-0.12057713704969283,-0.08724083066696425,0.31341333131934807,-0.5581568252466894,-0.47626143813746064,-0.3843017311214352,1
6494,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,-0.24232809166508704,-0.12057713704969283,-0.5242828698021609,-1.0082358952005177,-0.5581568252466894,-0.47626143813746064,-0.3843017311214352,0
2098,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.1812149802573763,-0.12057713704969283,0.20618838794332386,-0.29150637973421306,-0.5581568252466894,1.2498664638641688,1.0140889787006693,1
2596,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2.4683475686386784,-0.12057713704969283,0.11561615556044423,-0.16822890307400865,-0.5581568252466894,-0.47626143813746064,-0.3843017311214352,1
6376,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0.1812149802573763,-0.12057713704969283,-0.25318653040956907,-0.7272779251377263,-0.5581568252466894,-0.47626143813746064,-0.3843017311214352,0
